2007/3/29,38,23,40,45,2,44,22,32
2007/3/27,37,32,12,24,46,36,21,13
2007/3/24,36,12,5,22,6,40,2,24
2007/3/22,35,12,47,43,6,15,9,49
2007/3/20,34,23,42,1,11,37,43,24
2007/3/17,33,49,45,23,36,26,21,2
2007/3/15,32,45,14,39,40,49,1,42
2007/3/13,31,4,1,39,46,12,35,14
2007/3/11,30,2,6,7,30,37,39,20
2007/3/8,29,6,16,12,49,33,25,48
2007/3/6,28,27,41,5,8,22,32,45
2007/3/3,27,30,4,43,46,10,35,14
2007/3/1,26,43,18,25,29,16,33,41
2007/2/27,25,38,30,10,42,16,9,2
2007/2/24,24,32,36,9,24,7,22,8
2007/2/22,23,18,39,32,8,11,2,46
2007/2/19,22,37,35,4,18,47,17,32
2007/2/17,21,33,28,9,42,16,17,29
2007/2/15,20,38,7,17,48,15,45,46
2007/2/13,19,3,13,21,22,14,32,7
2007/2/11,18,22,11,45,25,32,41,1
2007/2/8,17,44,27,26,37,24,9,3
2007/2/6,16,47,42,22,12,19,11,36
2007/2/3,15,27,11,39,19,12,6,28
2007/2/1,14,33,8,13,32,39,47,16
2007/1/30,13,11,12,24,14,18,9,38
2007/1/27,12,25,36,39,11,26,41,16
2007/1/25,11,6,5,24,23,38,48,30
2007/1/23,10,25,19,35,6,32,31,15
2007/1/21,9,28,9,26,36,18,44,19
2007/1/18,8,7,48,49,33,10,39,42
2007/1/16,7,4,23,42,25,38,14,10
2007/1/13,6,28,7,6,38,25,45,16
2007/1/11,5,27,10,41,40,2,1,43
2007/1/9,4,19,11,34,14,16,43,48
2007/1/6,3,49,38,3,17,33,43,14
2007/1/4,2,7,33,8,49,40,42,13
2007/1/2,1,12,6,14,32,30,38,41
2006/12/30,154,7,30,21,6,5,40,42
2006/12/28,153,11,3,14,27,20,44,43
2006/12/24,152,31,34,16,39,42,29,41
2006/12/21,151,5,48,35,28,46,49,11
2006/12/19,150,11,32,48,5,33,17,4
2006/12/17,149,13,21,17,22,9,33,41
2006/12/14,148,37,47,15,14,29,2,45
2006/12/12,147,39,15,41,6,26,30,14
2006/12/9,146,21,28,24,48,22,43,44
2006/12/7,145,5,10,40,8,27,34,47
2006/12/5,144,20,45,46,21,41,38,14
2006/12/3,143,32,25,22,10,44,34,30
2006/11/30,142,9,27,31,35,8,5,15
2006/11/28,141,23,36,21,35,6,10,8
2006/11/25,140,35,36,7,18,30,49,29
2006/11/23,139,6,19,41,32,49,10,5
2006/11/21,138,35,3,26,7,31,16,18
2006/11/18,137,14,10,40,49,34,11,43
2006/11/16,136,44,35,10,32,3,12,41
2006/11/14,135,8,36,20,49,14,34,46
2006/11/11,134,13,48,10,31,18,21,17
2006/11/9,133,21,38,36,2,34,22,45
2006/11/5,132,45,38,11,42,41,22,20
2006/11/2,131,39,5,28,7,36,36,31
2006/10/31,130,44,6,1,35,28,13,30
2006/10/28,129,28,44,33,42,7,25,41
2006/10/26,128,17,13,5,41,8,26,22
2006/10/24,127,28,48,30,29,12,44,34
2006/10/22,126,26,42,3,24,18,43,16
2006/10/19,125,11,29,44,15,9,35,18
2006/10/17,124,5,33,36,22,40,29,32
2006/10/14,123,49,16,41,3,36,20,45
2006/10/12,122,22,9,10,26,38,5,39
2006/10/10,121,6,47,8,40,22,39,17
2006/10/8,120,28,22,4,1,17,27,15
2006/10/5,119,9,32,16,42,35,5,4
2006/10/3,118,5,35,9,45,1,19,30
2006/9/30,117,1,12,23,11,2,3,6
2006/9/28,116,5,15,22,30,49,42,37
2006/9/26,115,32,15,18,43,7,9,8
2006/9/23,114,37,40,13,3,20,34,11
2006/9/21,113,48,40,1,33,22,43,35
2006/9/19,112,22,3,25,11,27,33,21
2006/9/17,111,5,22,41,14,20,11,33
2006/9/14,110,27,26,12,28,32,46,47
2006/9/12,109,41,2,40,32,45,43,30
2006/9/9,108,8,25,14,23,17,12,10
2006/9/7,107,8,15,25,33,48,5,11
2006/9/5,106,22,8,48,4,14,41,39
2006/9/2,105,48,46,34,17,16,3,41
2006/8/31,104,46,26,45,30,4,35,20
2006/8/29,103,49,40,37,48,34,14,30
2006/8/24,101,40,45,21,14,3,11,8
2006/8/19,99,27,43,3,45,25,28,42
2006/8/17,98,37,27,17,38,10,19,26
2006/8/15,97,30,47,18,8,21,23,10
2006/8/12,96,18,28,26,2,43,13,41
2006/8/10,95,12,18,15,35,23,38,33
2006/8/8,94,20,10,14,32,49,28,9
2006/8/5,93,14,16,1,45,11,8,41
2006/8/3,92,45,10,9,19,16,32,18
2006/8/1,91,7,10,46,34,20,30,19
2006/7/29,90,2,29,35,34,23,37,41
2006/7/27,89,47,1,43,19,31,21,18
2006/7/25,88,34,16,10,38,41,23,5
2006/7/22,87,2,16,24,6,23,20,19
2006/7/20,86,33,15,6,13,30,26,16
2006/7/18,85,27,22,39,13,10,32,43
2006/7/15,84,23,20,9,34,35,45,15
2006/7/13,83,34,10,1,36,8,9,17
2006/7/11,82,34,45,30,42,1,46,8
2006/7/8,81,33,6,30,10,2,13,40
2006/7/6,80,7,1,16,49,21,9,12
2006/7/4,79,19,1,4,5,14,13,18
2006/7/1,78,4,30,47,48,13,42,40
2006/6/29,77,17,36,19,2,3,13,47
2006/6/27,76,49,27,12,21,26,10,14
2006/6/24,75,18,33,36,21,32,37,6
2006/6/22,74,4,36,5,49,33,48,2
2006/6/20,73,4,40,17,42,39,5,3
2006/6/18,72,15,16,24,4,45,22,2
2006/6/13,70,45,2,6,33,17,42,13
2006/6/11,69,40,3,5,7,45,18,15
2006/6/8,68,41,46,34,17,36,48,26
2006/6/6,67,49,2,31,9,42,29,5
2006/6/3,66,36,9,29,16,5,47,17
2006/6/1,65,35,24,44,17,46,12,10
2006/5/30,64,10,33,16,30,21,48,19
2006/5/27,63,35,1,22,34,36,47,7
2006/5/25,62,29,40,38,9,39,27,47
2006/5/23,61,47,14,1,45,28,41,29
2006/5/20,60,15,38,20,46,41,44,34
2006/5/18,59,40,11,31,23,33,32,49
2006/5/16,58,35,26,23,36,39,43,5
2006/5/14,57,1,23,14,45,7,48,43
2006/5/11,56,29,7,12,15,27,49,36
2006/5/9,55,26,18,43,24,25,22,23
2006/5/6,54,32,17,23,31,5,28,18
2006/5/4,53,48,46,3,32,2,47,35
2006/5/2,52,27,33,45,3,13,18,29
2006/4/29,51,24,10,6,19,28,47,22
2006/4/27,50,7,34,37,1,8,30,41
2006/4/25,49,2,32,24,29,26,33,6
2006/4/22,48,28,42,46,8,6,11,31
2006/4/20,47,2,16,9,12,37,40,19
2006/4/18,46,28,27,44,38,14,11,12
2006/4/16,45,22,20,29,38,11,9,37
2006/4/13,44,32,13,28,39,49,44,48
2006/4/11,43,41,5,26,21,30,36,17
2006/4/9,42,47,18,45,44,34,28,8
2006/4/7,41,29,35,11,10,16,30,28
2006/4/4,40,11,43,14,7,35,38,26
2006/4/2,39,12,29,39,8,25,45,44
2006/3/30,38,2,12,33,17,19,30,23
2006/3/28,37,21,15,3,28,10,1,37
2006/3/25,36,36,43,42,32,45,26,44
2006/3/23,35,26,7,20,3,18,32,10
2006/3/18,33,1,30,43,6,33,13,9
2006/3/16,32,33,42,4,37,49,27,36
2006/3/14,31,12,39,48,7,13,25,9
2006/3/11,30,1,14,19,30,21,13,40
2006/3/9,29,40,20,30,9,19,39,20
2006/3/7,28,30,49,11,42,48,2,36
2006/3/5,27,22,1,7,15,14,45,24
2006/3/2,26,5,14,22,43,29,1,20
2006/2/28,25,40,23,10,25,27,14,37
2006/2/25,24,33,18,37,22,13,31,19
2006/2/23,23,18,31,35,40,43,39,10
2006/2/21,22,31,36,24,7,49,14,40
2006/2/18,21,14,46,12,28,42,10,37
2006/2/16,20,34,22,3,16,12,29,30
2006/2/14,19,43,7,34,32,42,22,6
2006/2/12,18,12,26,15,41,45,30,4
2006/2/9,17,3,6,13,29,39,49,9
2006/2/7,16,5,40,41,24,15,12,44
2006/2/4,15,41,39,40,34,45,19,23
2006/2/2,14,37,20,4,23,5,3,38
2006/1/30,13,21,48,35,9,33,22,43
2006/1/28,12,41,27,30,16,22,39,40
2006/1/26,11,18,22,27,28,43,23,35
2006/1/24,10,28,35,6,33,31,14,26
2006/1/21,9,20,1,7,45,40,34,22
2006/1/19,8,28,24,26,44,31,47,17
2006/1/17,7,13,47,11,25,29,38,12
2006/1/14,6,19,34,1,12,29,32,46
2006/1/12,5,15,37,36,24,27,25,35
2006/1/10,4,38,39,21,25,36,5,4
2006/1/8,3,36,26,28,42,10,1,43
2006/1/5,2,10,22,46,44,5,38,13
2006/1/3,1,25,17,38,26,23,24,47
2005/12/31,155,11,7,31,43,40,2,36
2005/12/29,154,21,22,11,24,41,9,33
2005/12/27,153,9,4,43,18,17,31,19
2005/12/24,152,10,22,36,20,6,19,3
2005/12/22,151,42,24,8,19,23,18,32
2005/12/20,150,15,20,30,9,19,43,44
2005/12/18,149,15,40,4,22,1,44,2
2005/12/15,148,43,27,19,14,12,34,24
2005/12/13,147,6,1,33,22,47,14,9
2005/12/10,146,2,35,22,32,9,41,20
2005/12/8,145,3,36,31,16,42,9,20
2005/12/6,144,15,7,3,2,14,1,11
2005/12/4,143,37,27,32,9,10,45,4
2005/12/1,142,47,33,41,38,32,10,6
2005/11/29,141,24,45,26,18,44,13,27
2005/11/26,140,38,3,45,37,25,16,18
2005/11/24,139,5,8,13,43,4,1,22
2005/11/22,138,12,23,31,25,45,44,3
2005/11/19,137,15,46,2,3,32,30,23
2005/11/17,136,15,10,9,4,49,14,5
2005/11/15,135,26,30,23,24,47,49,43
2005/11/12,134,22,24,21,40,1,13,27
2005/11/10,133,48,12,7,37,41,8,40
2005/11/8,132,49,48,3,35,13,10,33
2005/11/6,131,11,20,38,49,3,13,19
2005/11/3,130,34,3,10,1,31,35,27
2005/10/31,129,34,41,2,18,37,30,28
2005/10/29,128,11,8,37,31,10,24,38
2005/10/27,127,19,13,5,40,2,49,7
2005/10/25,126,12,26,3,39,30,41,25
2005/10/23,125,30,9,31,25,35,37,1
2005/10/20,124,44,43,30,22,6,10,29
2005/10/18,123,20,15,42,14,18,38,35
2005/10/15,122,17,14,3,47,46,41,20
2005/10/13,121,9,29,48,16,8,24,5
2005/10/11,120,9,29,48,16,8,24,5
2005/10/8,119,48,15,25,11,9,44,27
2005/10/6,118,27,29,45,26,23,30,18
2005/10/4,117,2,16,36,25,9,38,14
2005/9/30,116,24,25,14,35,11,20,33
2005/9/27,115,17,35,43,28,1,20,18
2005/9/25,114,26,14,19,6,1,30,17
2005/9/22,113,4,19,2,12,13,42,39
2005/9/20,112,21,4,5,47,37,26,7
2005/9/18,111,14,5,27,3,8,35,9
2005/9/16,110,28,24,42,33,22,34,48
2005/9/13,109,41,46,39,29,26,16,34
2005/9/10,108,4,1,33,30,19,34,25
2005/9/8,107,10,13,8,48,31,14,47
2005/9/6,106,39,15,9,41,23,20,44
2005/9/3,105,18,48,34,11,35,7,42
2005/9/1,104,19,24,48,4,21,14,10
2005/8/30,103,17,4,26,46,40,9,18
2005/8/27,102,3,37,20,23,1,33,14
2005/8/25,101,39,29,5,20,25,13,35
2005/8/23,100,26,1,36,47,14,3,42
2005/8/20,99,17,22,8,29,3,13,18
2005/8/18,98,39,19,24,41,49,2,21
2005/8/16,97,27,21,37,1,48,11,18
2005/8/13,96,32,49,13,9,38,48,41
2005/8/11,95,38,11,9,23,29,33,6
2005/8/9,94,22,38,9,35,13,39,4
2005/8/6,93,33,21,5,44,34,45,40
2005/8/4,92,27,19,47,38,7,1,3
2005/8/2,91,33,25,42,36,21,48,13
2005/7/31,90,46,14,13,33,5,45,25
2005/7/29,89,43,39,42,49,35,25,5
2005/7/26,88,25,14,6,27,12,30,8
2005/7/23,87,15,7,22,8,35,49,17
2005/7/21,86,15,13,29,8,48,28,3
2005/7/16,84,49,5,6,35,39,17,44
2005/7/14,83,34,17,49,48,10,18,29
2005/7/12,82,22,7,34,6,18,30,2
2005/7/9,81,39,23,6,21,16,10,5
2005/7/7,80,30,31,4,22,34,24,17
2005/7/5,79,43,41,9,6,13,21,45
2005/7/2,78,43,23,32,45,2,4,42
2005/6/30,77,22,27,36,4,32,16,17
2005/6/28,76,1,32,25,46,23,30,42
2005/6/25,75,38,40,15,49,33,25,21
2005/6/23,74,38,2,21,44,48,29,10
2005/6/21,73,11,32,22,31,29,42,3
2005/6/19,72,6,47,15,25,26,18,27
2005/6/16,71,36,35,5,44,7,15,4
2005/6/14,70,22,18,7,2,48,5,11
2005/6/11,69,29,40,48,18,11,22,44
2005/6/9,68,3,13,37,27,36,29,24
2005/6/7,67,41,26,48,11,18,10,27
2005/6/4,66,40,4,39,20,32,42,33
2005/6/2,65,43,39,20,33,17,4,26
2005/5/30,64,43,16,24,17,19,11,13
2005/5/28,63,46,23,28,17,26,22,2
2005/5/24,61,22,11,42,23,1,18,10
2005/5/22,60,16,21,6,10,20,5,19
2005/5/19,59,31,16,47,18,34,23,38
2005/5/17,58,39,14,17,42,32,3,8
2005/5/15,57,12,7,45,33,44,18,32
2005/5/12,56,38,2,35,14,23,16,47
2005/5/10,55,11,36,20,14,41,4,15
2005/5/8,54,49,10,9,7,21,39,41
2005/5/5,53,22,20,21,9,30,48,6
2005/5/3,52,25,16,8,33,37,2,1
2005/4/30,51,37,36,21,13,30,16,2
2005/4/28,50,8,22,2,38,40,36,5
2005/4/26,49,13,39,30,47,36,12,8
2005/4/23,48,45,3,27,38,31,9,34
2005/4/21,47,13,2,38,17,3,14,31
2005/4/19,46,9,33,35,22,4,30,13
2005/4/17,45,15,42,49,29,19,11,5
2005/4/14,44,12,17,33,43,45,47,10
2005/4/12,43,9,10,22,23,28,36,49
2005/4/10,42,14,3,40,49,46,5,6
2005/4/7,41,1,49,5,25,35,24,14
2005/4/5,40,15,25,29,19,37,34,13
2005/4/2,39,43,31,17,22,12,11,45
2005/3/31,38,43,12,38,14,2,39,48
2005/3/29,37,9,47,21,6,46,13,12
2005/3/27,36,2,37,14,10,5,29,3
2005/3/24,35,22,24,25,10,13,2,5
2005/3/22,34,9,24,2,13,10,15,19
2005/3/20,33,1,36,21,9,47,35,33
2005/3/18,32,48,44,25,30,22,2,46
2005/3/15,31,44,49,27,45,2,6,23
2005/3/12,30,11,31,28,6,3,8,19
2005/3/10,29,49,24,8,42,3,7,37
2005/3/8,28,48,17,4,8,49,39,1
2005/3/6,27,35,16,2,10,37,45,26
2005/3/3,26,43,25,40,31,5,2,22
2005/3/1,25,25,3,33,35,12,7,30
2005/2/26,24,36,42,44,41,16,1,18
2005/2/24,23,25,6,41,22,39,49,13
2005/2/22,22,41,2,16,20,32,35,24
2005/2/19,21,49,28,42,45,2,18,17
2005/2/17,20,8,13,16,47,45,42,33
2005/2/15,19,27,28,8,5,33,46,2
2005/2/12,18,25,13,19,32,11,16,26
2005/2/10,17,41,8,21,20,2,40,24
2005/2/7,16,9,21,36,38,43,49,23
2005/2/4,15,20,33,19,48,37,2,10
2005/2/1,14,44,18,23,9,33,49,29
2005/1/29,13,9,28,18,33,19,2,35
2005/1/27,12,35,6,26,3,15,7,40
2005/1/25,11,20,34,37,48,31,15,4
2005/1/22,10,13,7,35,5,46,19,24
2005/1/20,9,9,28,21,46,33,13,6
2005/1/18,8,13,5,26,21,18,20,11
2005/1/15,7,49,14,10,25,16,9,23
2005/1/13,6,46,42,27,30,16,24,17
2005/1/11,5,35,5,11,25,40,6,44
2005/1/9,4,49,42,30,8,10,45,27
2005/1/6,3,3,42,10,6,40,14,15
2005/1/4,2,8,6,20,4,5,38,35
2005/1/2,1,11,39,36,43,18,32,34
2004/12/30,140,17,20,34,38,28,47,14
2004/12/28,139,48,9,5,38,35,43,6
2004/12/25,138,2,41,37,28,30,15,31
2004/12/23,137,45,1,10,43,12,16,13
2004/12/21,136,20,45,36,2,49,48,21
2004/12/19,135,35,25,24,34,39,1,10
2004/12/17,134,11,14,47,46,26,6,40
2004/12/14,133,31,48,22,25,19,3,12
2004/12/11,132,37,36,31,3,9,45,19
2004/12/9,131,28,46,4,36,49,43,40
2004/12/7,130,25,48,16,44,42,26,20
2004/12/5,129,24,10,46,6,31,13,25
2004/12/2,128,30,10,36,9,27,31,26
2004/11/30,127,42,8,21,17,40,35,42
2004/11/27,126,28,34,44,9,21,30,10
2004/11/25,125,19,49,21,17,40,35,42
2004/11/23,124,10,25,16,21,38,15,24
2004/11/20,123,43,6,30,40,26,34,3
2004/11/18,122,26,28,3,11,13,12,31
2004/11/16,121,41,23,15,7,30,34,10
2004/11/13,120,9,49,7,39,38,22,48
2004/11/11,119,33,7,13,12,16,9,37
2004/11/9,118,21,31,30,12,2,5,6
2004/11/7,117,13,42,38,17,2,33,5
2004/11/4,116,25,7,19,45,42,18,41
2004/10/31,115,37,21,23,30,33,14,10
2004/10/28,114,26,1,49,27,12,36,21
2004/10/26,113,30,44,45,43,6,24,11
2004/10/24,112,26,25,33,15,11,24,42
2004/10/21,111,30,27,48,31,12,34,17
2004/10/19,110,21,41,5,17,31,27,6
2004/10/16,109,43,44,7,12,33,20,38
2004/10/14,108,27,29,17,34,7,30,36
2004/10/12,107,20,37,6,35,4,39,41
2004/10/10,106,39,16,32,26,4,24,6
2004/10/7,105,43,18,19,45,48,33,11
2004/10/5,104,12,22,14,46,48,4,23
2004/10/2,103,13,15,43,3,39,44,31
2004/9/30,102,20,14,23,12,28,13,22
2004/9/28,101,49,39,36,28,22,31,32
2004/9/26,100,17,15,40,41,7,28,10
2004/9/24,99,17,42,30,11,46,17,29
2004/9/21,98,42,1,33,30,35,3,12
2004/9/18,97,30,38,41,24,7,20,19
2004/9/16,96,11,18,42,12,20,27,16
2004/9/14,95,7,21,30,36,10,3,14
2004/9/10,94,23,38,47,27,20,40,33
2004/9/7,93,3,16,4,45,32,19,14
2004/9/4,92,28,37,21,18,15,17,40
2004/9/2,91,11,1,45,5,32,22,28
2004/8/31,90,27,16,23,18,17,5,10
2004/8/28,89,42,48,1,33,44,30,49
2004/8/26,88,36,9,19,2,37,30,41
2004/8/24,87,14,10,36,17,45,30,47
2004/8/21,86,36,28,37,26,14,23,40
2004/8/19,85,19,24,36,44,12,27,29
2004/8/17,84,30,27,39,29,40,42,47
2004/8/14,83,30,22,1,16,34,5,39
2004/8/12,82,21,48,34,19,49,22,42
2004/8/10,81,17,27,47,45,44,16,49
2004/8/7,80,16,39,27,8,48,40,14
2004/8/5,79,39,8,27,45,13,40,49
2004/8/3,78,49,14,37,29,27,7,9
2004/7/31,77,14,40,43,13,48,32,12
2004/7/29,76,26,16,35,36,1,31,38
2004/7/27,75,35,43,1,2,34,20,37
2004/7/24,74,36,10,22,37,18,34,15
2004/7/22,73,24,7,8,1,42,6,22
2004/7/20,72,32,6,21,8,12,43,25
2004/7/17,71,7,48,32,9,49,18,10
2004/7/15,70,6,37,38,30,43,31,24
2004/7/13,69,13,21,18,35,1,3,15
2004/7/10,68,36,6,7,1,42,12,34
2004/7/8,67,28,36,13,6,8,3,38
2004/7/6,66,42,9,37,22,48,40,26
2004/7/3,65,18,35,16,48,49,2,43
2004/7/1,64,33,37,11,25,32,42,31
2004/6/29,63,3,9,14,25,7,44,45
2004/6/26,62,33,44,29,7,21,23,9
2004/6/24,61,13,40,3,5,11,6,45
2004/6/19,60,28,38,24,41,46,48,36
2004/6/17,59,5,28,18,32,21,9,7
2004/6/15,58,7,3,20,13,48,36,47
2004/6/11,57,48,42,11,46,43,26,32
2004/6/8,56,29,37,49,7,18,28,12
2004/6/4,54,41,13,37,40,47,33,48
2004/6/1,53,43,9,39,32,38,27,31
2004/5/29,52,46,3,40,10,27,20,9
2004/5/27,51,24,2,19,16,49,48,12
2004/5/25,50,40,23,37,45,14,27,39
2004/5/20,49,31,40,45,47,4,18,29
2004/5/18,48,10,23,49,43,30,21,3
2004/5/15,47,15,8,7,27,49,34,22
2004/5/13,46,9,21,48,37,40,13,12
2004/5/11,45,24,13,37,11,22,7,36
2004/5/6,44,26,28,33,8,38,47,2
2004/5/4,43,47,29,21,37,16,46,35
2004/4/29,42,26,34,19,31,30,4,37
2004/4/27,41,7,11,29,15,46,49,21
2004/4/24,40,39,24,48,44,30,43,23
2004/4/22,39,39,44,46,8,32,36,33
2004/4/20,38,6,19,22,25,12,9,17
2004/4/15,37,34,23,31,45,47,43,48
2004/4/13,36,49,24,1,30,47,23,42
2004/4/10,35,49,17,47,12,42,9,34
2004/4/8,34,13,32,48,7,37,1,26
2004/4/6,33,13,31,7,25,3,33,45
2004/4/2,32,31,22,26,13,12,11,10
2004/3/30,31,9,37,45,11,21,27,30
2004/3/25,30,13,22,21,10,7,23,35
2004/3/23,29,5,39,17,20,4,28,3
2004/3/20,28,6,44,21,49,28,36,32
2004/3/18,27,3,4,36,25,47,2,8
2004/3/16,26,37,18,10,39,7,23,17
2004/3/11,25,35,43,14,36,33,23,37
2004/3/9,24,10,31,21,30,42,26,48
2004/3/6,23,9,31,35,10,41,26,42
2004/3/4,22,42,19,34,20,1,43,15
2004/3/2,21,46,8,49,33,20,36,18
2004/2/26,20,1,14,39,38,45,9,3
2004/2/24,19,16,8,4,2,18,3,6
2004/2/21,18,7,41,25,24,22,40,1
2004/2/19,17,6,3,26,14,40,9,19
2004/2/17,16,7,38,15,41,28,20,37
2004/2/14,15,49,15,28,13,4,45,7
2004/2/12,14,32,21,31,9,22,17,4
2004/2/10,13,37,39,44,22,32,20,11
2004/2/5,12,48,12,43,35,22,29,38
2004/2/3,11,48,4,45,46,10,43,13
2004/1/31,10,46,30,41,1,32,29,8
2004/1/29,9,22,21,31,24,27,42,11
2004/1/27,8,40,41,13,18,10,29,4
2004/1/20,7,5,32,28,31,9,6,19
2004/1/17,6,5,49,3,19,26,32,1
2004/1/15,5,13,9,31,40,8,48,43
2004/1/13,4,30,49,34,39,43,48,6
2004/1/8,3,26,14,39,43,40,33,23
2004/1/6,2,17,43,22,7,29,34,36
2004/1/3,1,49,31,39,33,36,3,1
